,text,verdict
1118,#orlando oh look the muslim shooter was also a democrat!,true
1119,"""one day, we will see our animals again in the eternity of christ,"" pope francis said to a boy whose dog died",true
1120,"who from krispy kreme thought ""kkk wednesday"" would be a good idea?",true
1121,"cpl. nathan cirillo pictured on the left, minutes before he was shot at the war memorial today. #cbcott #ottnews",true
1122,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅",true
1123,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley",false
1124,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,true
1125,"research on which matters more: ""leadership qualities"" or competence",false
1126,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges,false
1127,"uk mother tareena shakil, who took son to syria, guilty of joining so-called islamic state and encouraging terror",false
1128,"""an extraordinary broadcaster"" - tributes paid to sir terry wogan who has died aged 77",false
1129,first photo from the malaysia airlines crash site in ukraine. via #mh17,true
1130,an open letter to trump voters from his top strategist-turned-defector via,true
1131,"watch donald trump tell megyn kelly, back in 2012, that skipping debates is cowardly",false
1132,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran:,true
1133,dog found abandoned at scottish train station with suitcase filled with it's belongings:,true
1134,"say ""aloha"" to the happiest, healthiest u.s. states! 1. hawaii 2. alaska 3. montana",false
1135,how many white celebrities have been caught shoplifting and end up dead in streets? i'll wait. #ferguson,true
1136,.@camilacabello97 played around with #loveyourself and the outcome is absolutely beautiful.,false
1137,"breaking: police operation at bataclan concert venue over, two attackers killed: bfm tv",false
1138,a #gilmoregirls revival is coming to with and,false
1139,"""as the affordable care act has taken effect, nearly 18 million americans have gained coverage"" —@potus",false
1140,omfg read this its my personal experience with talking angela,true
1141,just in: missing afghan soldiers found trying to enter canada near niagara falls,true
1142,"cpl. nathan cirillo, 24, identified as the soldier who was shot, killed at the war memorial today. #cbcott #ottnews",true
1143,that powerful letter from lego to parents from the 1970s? it's real,true
1144,paul walker was doing good and giving back on the day of his tragic death:,true
1145,news saudi arabia's national airline planning to introduce gender segregation on flights,true
1146,breaking: video claims to show beheading of british aid worker david haines by #isis.,true
1147,"if you put an iphone 6 in your pocket, it may not come out the same shape",true
1148,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think?,false
1149,poll: five percent of americans would vote harambe the dead ape for president,false
1150,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado #tcot,true
1151,a penis spray-painted on a $2.5 million bugatti was just for a prank video.,true
1152,one more day until friday...,false
1153,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it?,true
1154,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless:",true
1155,apple fans' tight pants are bending the iphone 6 plus #bendghazi,true
1156,michael jackson told oprah he doesn't want a white actor playing him in 1993,false
1157,"deadline: if you don't have health insurance, you've only got one more day to #getcovered:",false
1158,"should say ""labor unions aligned with stopped dems from saying no tpp-they don't speak for nurses",true
1159,ex-marlboro man dies from smoking -related disease via,true
1160,sources: calvin johnson told detroit lions he plans on retiring from the nfl.,false
1161,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily.",true
1162,study finds over a third of vegetarians eat meat...when drunk!,true
1163,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado #tcot,true
1164,"yes, trump really said, ""the whites don't get any nominations"" at the bet awards:",false
1165,"more: france: shooting, hostage-taking at kosher market in paris; several reported wounded:",true
1166,talk times 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate,false
1167,banksy's response to the #charliehebdo shooting,true
1168,"a letter from in the 1970s, boxed in with the toys via #gender #equality",true
1169,".@berniesanders: emails are a ""very serious issue""",false
1170,human dna found in hot dogs - and 10% of vegetarian sausages contain meat,true
1171,"""every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams."" —@potus #roe43",false
1172,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,true
1173,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say",true
1174,cant believe tupac is still alive,true
1175,bug in ios 8's 'reset all settings' option also erases icloud drive documents by,true
1176,facebook spies on you for the government:,true
1177,"incredible! rt ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong""",true
1178,"former baseball slugger jose canseco accidentally shot himself in the left hand, police say.",true
1179,hillary overcharges poorest campaign donors #us #usa🇺🇸,true
1180,"a transgender 17-year old left a suicide note on tumblr pleading ""fix society""",true
1181,will ny ag investigate clinton campaign credit card fraud re elderly donors?,true
1182,"'outrage' is an understatement >> irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atl address",true
1183,rt president obama’s daughter wears a pro era t-shirt:,true
1184,police in #ferguson plan to release name of officer who shot unarmed teen michael brown:,true
1185,"""as fdr once said: 'there is nothing so american as our national parks'"" —@potus #nps100 #findyourpark",false
1186,died in a fiery car crash. filmmakers will commemorate his legacy by dedicating the next six sequels to him.,true
1187,make way for leonardo dicaprio. #sagawards ❤,false
1188,r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker),true
1189,"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog:",true
1190,"after the fake news of banksy being arrested and unmasked, the real banksy has shockingly revealed himself!",true
1191,breaking: gunman at paris store threatens to kill hostages if #charliehebdo suspects are harmed.,true
1192,the manager at a chick-fil-a made a list of words his employees are no longer allowed to say.,true
1193,could a buk surface-to-air missile system have brought down malaysia airlines flight 17? #mh17,true
1194,it says a lot about your worldview that you hear obama is donating a muslim museum and it makes sense to you:,true
1195,live: dubai hotel on fire near the burj khalifa tower.,false
1196,"if you can justify shooting an unarmed teenager by saying ""he might have been committing a misdemeanor"" you are a fucking asshole. #ferguson",true
1197,oregon community helps mother after boy punished for being tardy due to vehicle problems:,true
1198,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful:,true
1199,the rcmp and ottawa police news conference is beginning now. watch live: #cbcott #ottnews,true
1200,"federal reserve declines to raise key interest rate, citing slowing economic growth.",false
1201,surreal photos out of ottawa: this is a vip being escorted on sparks street,true
1202,.@bilodope at the #instyleglobes bash #goldenglobes,false
1203,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say",false
1204,texas🇺🇸first islamic tribunal in us🙀sharia law➰in america❌must stop🚨,true
1205,caitlyn jenner about to post nude for cover of sports illustrated.... 😳,true
1206,"ex-president of el salvador, francisco flores, dies at 56, government says.",false
1207,krispy kreme hull is advertising kkk wednesday. i don't know. i do not know.,true
1208,icymi: tom brady penned a heartfelt thank-you note to patriots fans.,false
1209,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada",true
1210,#prayforchristopher 5k run .. well we are walking lol,true
1211,"“key [foley beheading] suspect is abdel majed bary, 23, who left his $1m west london home last year….”",true
1212,"""talking angela gets ur personal info"" ""he's a kidnapper"" ""he watches u through ur camera""",true
1213,this week in sports: bill belichick visits hospital to watch terminally ill fan die,false
1214,gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,true
1215,this is asking you to watch the #vma #weekendbrunch that's starting right now. 🙌,false
1216,actor eric lawson who portrayed the marlboro man dies from chronic obstructive pulmonary disease:,true
1217,"every summer since taking office, our interns surprised with a birthday card. #tbt to the 1st one from 2009:",false
1218,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,true
1219,"why digital companies need more liberal arts majors: creativity, empathy, and listening are more important than ever",false
1220,briton who filmed himself abusing girls as young as eight in the philippines sentenced in uk to more than 19 years,false
1221,update: uk prime minister david #cameron describes apparent beheading of david #haines as 'an act of pure evil',true
1222,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson",true
1223,marlboro man dies of smoking-related disease,true
1224,marlboro ad man eric lawson dies of chronic lung disease,true
1225,reports of shooting at dammartin en goele on route n2 north east of paris - french media says car chase under way,true
1226,icymi: this wayne selden dunk was absolutely absurd.,false
1227,"meet quasimodo, the dog with the short spine",false
1228,starbucks is experimenting with a beer-flavored latte that reportedly tastes like guinness,true
1229,someone spray painted a penis on a €1.9m bugatti veyron,true
1230,fact: up to 129 million americans with pre-existing conditions can no longer be denied coverage. #acaworks,false
1231,"taliban says it is behind #bachakhanuniattack that left at least 19 dead, pakistani media report",false
1232,donald trump tells chris matthews: women deserve ‘some form of punishment’ for abortion,true
1233,"us olympic swimmers ""invented"" robbery story to cover up petrol station altercation, rio police sources tell bbc",false
1234,"house for sale. asking price? super bowl 50 tickets. well-played, steelers fan.",false
1235,it’s a dog’s afterlife: pope francis says there’s a place for pets in paradise,true
1236,"""our children should not have to be worried about the water that they're drinking"" —@potus on the situation in flint",false
1237,tragic: nearly 70 people died at a funeral after drinking contaminated beer:,true
1238,it seems has won back nevada! don't let dems rig it against #feelthebern,true
1239,".@danaperino​: ""if i were in... legal trouble, i would call to find out how do you get out of it.""",false
1240,✨ happy #gossipgirlday ✨,false
1241,"uk home secretary theresa may says litvinenko's murder was ""blatant and unacceptable"" breach of international law",false
1242,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary,true
1243,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death",true
1244,area dad just wants to watch one 7-hour block of television without interruption,false
1245,10 ways lean startup methodology can impact your business by,false
1246,fast & furious franchise responds to paul walker's death:,true
1247,nigerian islamist group boko haram releases video purporting to show kidnapped chibok schoolgirls,false
1248,"ferguson police chief: officer involved in shooting of michael brown was darren wilson, a 6-year veteran with no disciplinary record",true
1249,confirmed: #mikebrown had no criminal record. #ferguson,true
1250,drift into a peaceful slumber w/@thejeffbridges' new #sleepingtapes album. listen now at #om,true
1251,1 shot at war memorial in canada's capital.,true
1252,niagara falls turned purple on the day prince died:,true
1253,scene at ottawa war memorial. soldier on duty shot.,true
1254,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan,true
1255,graffiti artist banksy arrested in london; identity revealed - national report | national report,true
1256,payments to hard drive destruction company...,true
1257,"pope francis again appears to suggest progress, but just makes false claims, as his religious belief requires of him",true
1258,a touching tribute to a fallen soldier,true
1259,4 #charliehebdo cartoonists killed: - charb - cabu - tignous - georges wolinski #jesuischarlie,true
1260,from the vault: anatomical maquettes of fanciful creatures,false
1261,lego letter from the 1970s still offers a powerful message to parents 40 years later,true
1262,from the bb vault: donald trump's dad arrested in kkk brawl with cops,false
1263,breaking: at least 2 killed in #paris hostage situation via,true
1264,america’s biggest toy company is changing the most famous body in the world,false
1265,"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more:",true
1266,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green",false
1267,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute,true
1268,"fanged deer pops up in afghanistan, 60 years after its last appearance",true
1269,paul walker's death brought out the worst in some twitter users. i compiled the stupidity for,true
1270,suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary.,true
1271,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. #mmot #p2 #tcot #tlot",true
1272,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make',true
1273,zika fever: a newly emerging disease is threatening the americas,false
1274,statement from ottawa hospital: received 3 patients. 2 in stable condition.,true
1275,report: #nhl expansion to las vegas ‘a done deal’,true
1276,arenal is one of 6 spectacular volcanoes located in #costarica.,true
1277,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists #tcot",true
1278,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016,true
1279,disease spread by bugs that bite your face as you sleep is found in the us,true
1280,#oscarnoms: nominations for best picture,false
1281,"no, vladimir putin has not been driving round in a motorcade shaped like a penis",true
1282,the president of argentina adopted a jewish teenager to stop him from becoming a werewolf,true
1283,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday",true
1284,#charliehebdo shooting suspects tell police they 'prepared to die as martyrs' - french media,true
1285,"fast and furious 7 ""delayed"" but ""won't be scrapped"" following paul walker's death: report",true
1286,texas health officials say 2nd person to test positive for ebola at dallas hospital did treat thomas eric duncan:,true
1287,"donald trump goes full anti-woman: ""punishment"" for women who abort",true
1288,oklahoma beheading suspect alton nolen ordered held without bond,true
1289,nicoderm introduces new nicotine eye patch,false
1290,that powerful lego letter to parents from the 1970s? it's real,true
1291,perhaps media should ask hillary about this clinton campaign made payments to hard drive destruction company,true
1292,madden nfl 15 simulation correctly predicted the super bowl's final score.,true
1293,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile,true
1294,ahh!! has an encyclopedia in the works for #harrypotter!! & #pottermore is now open!! :d,true
1295,"islamic state leader al-baghdadi wounded in airstrikes, iraqi officials say #isis",true
1296,“r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous” omg:(,true
1297,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit -",true
1298,this dog was abandoned at a scottish railway station with a suitcase full of his belongings,true
1299,at least 45 killed in triple bombing near damascus,false
1300,matt taibbi has left first look media. sorry to see him go. a great talent and we wish him well.,true
1301,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a,true
1302,"paul walker was ""so happy"" hours before his tragic death",true
1303,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest,true
1304,"happy 74th birthday, stephen hawking!",false
1305,"target boycott crosses 1 million signers, stock sinks by $1.5 billion",true
1306,officials took away this halloween decoration after reports of it being a real suicide victim. it is still unknown.,true
1307,malaysia airlines plane mh17 'shot down in ukraine near russian border',true
1308,the challenges saudi women face as they vote and stand in elections for the first time 📺,false
1309,canadian cpl. nathan cirillo killed by gunman while guarding canada's national war memorial:,true
1310,"the canadian soldier shot at the war memorial has died, officials reported. #ottawashooting",true
1311,russian fighter came within 15 feet of u.s. air force jet.,false
1312,"47 days after his plane was shot down over ukraine, #mh17 pilot laid to rest",true
1313,victoria woodhull ran for us president 144 years before hillary clinton 📻,true
1314,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck:,true
1315,someone spray painted a penis on a $2.4 mill bugatti,true
1316,"dubbed #bendgate, iphone 6 plus users report the aluminium body is bending in pants pockets",true
1317,religious subjugation? u.s. troops in bahrain getting ramadan training. #tcot,true
1318,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin |,true
1319,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",true
1320,"watchdog says iran has taken all steps to start implementing nuclear deal, paving way for lifting of sanctions",false
1321,teenage girl 'made up' migrant rape claim that caused uproar in germany,false
1322,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy?,false
1323,changing jobs? going back to school? small business owner? here's how the affordable care act is working for you.,false
1324,malaysia airlines plane mh17 'shot down in ukraine near russian border',true
1325,obama has filed federal charges against zimmerman for violating trayvon's civil rights. god is good,true
1326,"doctors should screen all adults for depression at least once, task force recommends.",false
1327,"breaking: hollande decides state of emergency for all of france, borders closed.",false
1328,update: attacker shot dead in parliament after soldier shot at war memorial #ottawashooting,true
1329,calm yourselves- durex has not come out with a pumpkin spice condom,true
1330,69 people die after drinking beer believed to have been poisoned with crocodile bile in mozambique:,true
1331,"iraq executes 36 jihadists over 2014 massacre of up to 1,700 army recruits at camp speicher",false
1332,more than a million observations by amateur bird watchers helped collect data for this map,false
1333,shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown,true
1334,google south american goliath birdeater. helllll noooooo✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋,true
1335,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",true
1336,are two hewlett-packards better than one? how the new h-ps would look:,true
1337,"boss wants friendly, relaxed company culture in place by friday",false
1338,updated | attacker shot dead in parliament after soldier shot at national war memorial: #cbcott #ottnews,true
1339,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡",true
1340,starbucks is testing a new latte that tastes exactly like guinness:,true
1341,up to 34 million green cards and work permits...,true
1342,urgent: isis now using bombs containing live scorpions to spread fear in iraq -,true
1343,the retail giant has taken huge hits as consumers react to their misguided bathroom policy.,true
1344,"in new york city, marijuana may mean ticket, not arrest",true
1345,the las vegas raiders?,false
1346,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen.,true
1347,"if amber alert really had to shutdown b/c of lack of funds, as obama said, why did it go back up today after bad pr? #governmentshutdown",true
1348,#selena's killer & former fan club president will not be released early from prison!,true
1349,macklemore announced today that he has joined isis.,true
1350,update: rebel leader in recorded call: we just shot down a plane (english subtitles) #mh17,true
1351,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant,true
1352,"wtf. rt hello everyone. ""puppy-sized spider surprises scientist in rainforest""",true
1353,reported photographs from malaysia airlines #mh17 crash:,true
1354,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson, missouri. #handsupdontshoot.",true
1355,"hostages taken and people killed in attack on burkina faso hotel by militants, foreign minister says",false
1356,"one person shot outside centre block, a second wounded inside the building in parliament hill shooting",true
1357,"""a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled""",true
1358,"afp reports there are 2 dead, and 5 hostages being held in the kosher store in eastern paris; separate incident to charlie hebdo shooters.",true
1359,"tons of people searching ""how to move to canada"" following trump, clinton wins",true
1360,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69.,false
1361,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests",true
1362,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.,true
1363,"u.s. navy sends ship near contested island in south china sea to challenge claims by china, taiwan and vietnam.",false
1364,videos show suffering of starving in syrian town of #madaya.,false
1365,#live from #kobane border: growing concern that #isis has been using chemical weapons against #kurdish fighters.,true
1366,sugarhill gang's big bank hank dies at 57 from cancer,true
1367,"her father shot her in the head, as an ""honor killing"" via",false
1368,"two gunmen killed in pakistan university attack, police say, with reports others still firing",false
1369,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!",true
1370,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike:",true
1371,happy #lefthandersday,false
1372,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy...,true
1373,turkey claims russian plane violated its airspace and summons ambassador,false
1374,legendary egalitarian 1970s letter from lego to parents,true
1375,"michigan gov. #flintwatercrisis may affect ""many more"" children.",false
1376,dramatic photos from on the scene in ottawa,true
1377,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine,true
1378,florida woman surgically adds third breast in bid to become reality tv star via daily mail,true
1379,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won!,true
1380,im still on that paul walker situation i can't believe he died especially in a car.,true
1381,a pregnant woman lost her eye after getting shot with a police bean bag round while she was in her car in #ferguson:,true
1382,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final.",false
1383,r.i.p paul walker.... he died doing what he loved... and that's going fast.,true
1384,dear president obama...it looks like stay-at-home moms vote too.,true
1385,hewlett-packard plans to split into two companies: wsj report,true
1386,"""i’ve got a plan to help make sure all our kids get an opportunity to learn computer science."" —@potus #csforall",false
1387,paul walker mourned by vin diesel and more 'fast & furious' co-stars #rippaulwalker,true
1388,breaking: microsoft is near a deal to buy minecraft maker mojang,true
1389,".@realdonaldtrump's son, eric, slams & for their response to flooding in #louisiana.",false
1390,how 2 little-known actors became the obamas,false
1391,someone trolled twitter into thinking macklemore joined isis:,true
1392,"rip roger rodas, the man who died with paul walker. #rippaulwalker #riprogerrodas",true
1393,the scene at the war memorial in ottawa,true
1394,bobby shmurda stabbed to death in jail by cell mate,true
1395,"irs sent $46,378,040 in refunds to 23,994 ‘unauthorized’ aliens at 1 atlanta address | cns news via",true
1396,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,true
1397,ukrainian minister says rebels shot down #mh17 malaysia airlines plane,true
1398,isis militants are beheading their own fighters,true
1399,dorm room decorated with empty bottles of adderall,false
1400,"news that 'home alone' star macauley culkin is dead has been confirmed as a hoax, he is alive &well. #macauleyculkin",true
1401,three of five detainees swapped are now isis leaders claims,true
1402,breaking: malaysian airlines passenger 'shot down' near russian border in ukraine,true
1403,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",true
1404,interested in growing your follower base on twitter? set up a followers campaign today.,true
1405,to end operations next week:,false
1406,a passenger at dulles international airport has been spotted wearing a homemade hazmat suit (via #ebola,true
1407,three of five detainees swapped are now isis leaders: #talibanswap #tcot #ccot #usa #bowie,true
1408,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked",false
1409,donald trump admits he says horrible things just to keep people interested in him,false
1410,i feel some type of way.,true
1411,the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night.,true
1412,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. $hpq",true
1413,iphone 6 users report that their phones are bending in their pockets... lol.,true
1414,"what? rt walmart donates $10,000 to support darren wilson #ferguson #boycottwalmart",true
1415,"amazon's physical store in nyc would offer same-day delivery, pickups and dropoffs.",true
1416,young people have the power and potential to change the world. happy #youthday!,false
1417,so paul walker is still alive ? dead or alive sia ?! #paulwalker,true
1418,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government,false
1419,"""madden nfl 15"" not only predicted a patriots victory over the seahawks, but also predicted the final score of 28-24:",true
1420,here's the passenger breakdown by nationality: #mh17,true
1421,"fukushima's new looming crisis: radioactive groundwater seeping toward pacific ocean, reports: -jm",true
1422,this young warriors fan wants riley curry to be his valentine. what does pops have to say about that?,false
1423,francis teaches you how to make your own doritos flavored mountain dew! watch: then share! :),true
1424,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas,true
1425,.@potus in the oval office on a snowy afternoon at the white house.,false
1426,never thought i’d see the day when obama would play politics with kids. #pjnet,true
1427,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,true
1428,a woman in #ferguson was shot in head last night and released this selfie. conflicting reports of how it happened:,true
1429,"""this ball feels a little flat to me!"" icymi: von miller joked about the patriots football he intercepted:",false
1430,this dog was abandoned at a scottish railway station with a suitcase full of his belongings,true
1431,"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: (bill haber, ap)",true
1432,a memorial for #mh17 victims forms near the netherlands embassy in kiev: (roman pilipey/epa),true
1433,"phil robertson: ""the reason i'm going for is that cruz loves god and james madison.""",false
1434,darren wilson told the post-dispatch that he was not paid for the abc news interview. #ferguson via,true
1435,"obama to skip nancy reagan's funeral for music, film festival in austin, tx via",true
1436,the nigerian government says it has secured the release of 200 schoolgirls after agreeing ceasefire with boko haram.,true
1437,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,true
1438,prime minister harper on ottawa attack: 'we will not be intimidated. canada will never be intimidated' - live video,true
1439,"florida woman pays $20,000 for third breast |",true
1440,"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states:",true
1441,wapo: 'british examining [foley] video...to compare it with former guantanamo bay prisoners...believed to have joined the islamic state.',true
1442,this lego letter from the 1970s still offers a powerful message to parents 40 years later,true
1443,kevin vickers hailed as hero who took down attacker at parliament hill: #cbcott #ottnews,true
1444,"meet kevin vickers, the hero who shot down the parliament hill gunman #ottawashooting",true
1445,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish:,false
1446,"no, banksy has not been arrested - this story is a hoax",true
1447,meet the south american goliath birdeater -- a spider the size of a puppy:,true
1448,$500 off your first month in our new mexico city data center? muy bien!,true
1449,can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation,true
1450,latest so far on shot down malaysia airlines plane #mh17,true
1451,it appears that #ferguson pd are trying to assassinate mike brown's character after literally assassinating mike brown.,true
1452,"#sydneysiege: hostage-takers ‘have suicide belts, demand radio convo with #abbott’ – report",true
1453,most companies pay little attention to how employees are feeling. this is a mistake.,false
1454,"""look at this stage, this is what we talk about when we talk about diversity. "" #sagawards",false
1455,this little ios 8 bug deletes all your icloud data if you try and reset your settings:,true
1456,".@drzuhdijasser: ""it's disgraceful that this is...the mosque that [@potus] picked to be the first visit.""",false
1457,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics",false
1458,fast & furious 7 might still come out even after paul walker's death,true
1459,dog found abandoned at scottish train station with suitcase of belongings (photo: spca),true
1460,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year,false
1461,"accident aircraft looks to be germanwings (airline code 4u or gwi) flight 9525, barcelona to dusseldorf. #4u9525",true
1462,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison",true
1463,unpopular police officer thinking about committing racially motivated offense for a little support,false
1464,police officers deliver the pie after pizza hut driver injured in crash,true
1465,argentina's president adopted a jewish boy to save him from life as a werewolf,true
1466,"we are running out of chocolate, warns world's largest chocolate manufacturer",true
1467,family says 'beverly hillbillies' actress donna douglas is dead at age 81 -,true
1468,apple just invented the pencil. #appleevent,false
1469,canada parliament shooting: - still active shooter - 3 separate shooting sites - multiple gunmen - 1 gunmen dead,true
1470,ebola vaccines? #news #today,true
1471,hero: kevin vickers moments after shooting dead canadian parliament attacker - /,true
1472,video : clueless hillary clinton calls for americans to respect and empathize with isis,true
1473,ohio police officer served sandwich containing shards of glass – officer has been hospitalized - #rncincle,true
1474,poland says cannot accept migrants under eu quotas after paris attacks. more updates:,false
1475,bbc reports that broadcaster sir terry wogan has died of cancer aged 77,false
1476,purple pain: landmarks across globe light up in fitting prince tributes #ripprince,true
1477,"bernie sanders and donald trump continue to hold wide leads in new hampshire primary races, cnn/wmur poll finds.",false
1478,they found him shot dead and burned in his car after the #ferguson chaos. what happened to deandre joshua:,true
1479,ugh. abc reportedly paid #darrenwilson a 'mid to high' six figure fee for his interview: ht #ferguson,true
1480,.@selenagomez was on the prowl for hot guys at the #instyleglobes after-party:,false
1481,"flight #4u9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet.",true
1482,icymi: joe parsons's snowmobile sit-n-spin backflip was unreal. see more epic #xgames action on abc all afternoon:,false
1483,"hello everyone. ""puppy-sized spider surprises scientist in rainforest""",true
1484,just in: isis video claims to show beheading of british citizen,true
1485,"report: amazon plans to open its first physical store, in new york",true
1486,breaking: malaysia airlines plane 'shot down' travelling from amsterdam to kuala lumpur,true
1487,please read! do not purchase koch products. they're paying for zimmerman's attorney fees!,true
1488,.@potus announces new rule aimed to advance #equalpay,false
1489,watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks.,true
1490,the retail giant has taken huge hits as consumers react to their misguided bathroom policy.,true
1491,it’s a three-peat! team usa routs serbia 96-66 to win its third-straight and 15th basketball gold medal.,false
1492,an open letter to trump voters from his top strategist-turned-defector via,true
1493,katy perry -- makes holiday wish come true for burn victim,true
1494,today removed a debate poll where over 80% were for #demdebate #clintonnewsnetwork,true
1495,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling…,true
1496,stills from eyewitness video show two #charliehebdo attackers wearing hoods & black clothing shoot a wounded man,true
1497,woman stabs boyfriend for not liking instagram selfie fast enough,true
1498,niagara falls turned purple on the day prince died:,true
1499,"obama cuts military pay for third year in a row, while pushing for $15 min. wage for burger flippers:",true
1500,eleven dead in shooting at paris offices of satirical magazine charlie hebdo – live updates,true
